StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,FantasyPointsFanDuel,FantasyPointsDraftKings,PlusMinus,DoubleDoubles,TripleDoubles
1115044,2,20002694,1,2024,JT Thor,CHA,PF,1,50,359.60,630,59,57.00,151.00,37.7,35.00,84.00,41.7,22.00,67.00,32.8,7.00,13.00,53.8,39.00,79.00,118.00,20.00,8.00,21.00,13.00,48.00,143.00,388.60,383.00,-72.00,0.00,0.00
1115045,28,20001901,1,2024,Daniel Theis,LAC,C,3,49,707.50,841,45,129.00,241.00,53.5,109.00,187.00,58.3,20.00,54.00,37.0,32.00,44.00,72.7,71.00,124.00,195.00,49.00,19.00,43.00,34.00,110.00,310.00,769.50,744.25,59.00,0.00,0.00
1115046,19,20002024,1,2024,Robert Williams III,POR,C,0,6,115.10,118,45,17.00,26.00,65.4,17.00,26.00,65.4,0.00,0.00,0,7.00,9.00,77.8,11.00,27.00,38.00,5.00,7.00,7.00,7.00,17.00,41.00,129.10,120.50,-30.00,0.00,0.00
1115047,1,20002877,1,2024,Johnny Davis,WAS,SG,0,34,166.70,329,40,31.00,92.00,33.7,26.00,73.00,35.6,5.00,19.00,26.3,7.00,13.00,53.8,14.00,32.00,46.00,13.00,10.00,3.00,8.00,29.00,74.00,179.70,175.50,-49.00,0.00,0.00
1115048,5,20000842,1,2024,Joe Ingles,ORL,SF,0,52,624.30,900,56,80.00,188.00,42.6,25.00,58.00,43.1,55.00,130.00,42.3,19.00,23.00,82.6,17.00,92.00,109.00,153.00,34.00,4.00,46.00,72.00,234.00,662.30,680.25,82.00,0.00,0.00
1115049,16,20002336,1,2024,Naz Reid,MIN,C,1,66,1464.10,1548,18,313.00,648.00,48.3,184.00,337.00,54.6,129.00,311.00,41.5,84.00,111.00,75.7,63.00,260.00,323.00,77.00,45.00,57.00,82.00,137.00,839.00,1566.10,1588.75,228.00,2.00,0.00
1115050,6,20001838,1,2024,OG Anunoby,NY,SF,42,42,1092.50,1429,22,244.00,489.00,49.9,156.00,257.00,60.7,88.00,232.00,37.9,65.00,84.00,77.4,39.00,136.00,175.00,95.00,54.00,28.00,65.00,96.00,641.00,1174.50,1177.75,317.00,0.00,0.00
1115051,18,20002714,1,2024,Aaron Wiggins,OKC,SG,0,62,696.30,905,35,150.00,264.00,56.8,103.00,167.00,61.7,47.00,97.00,48.5,37.00,48.00,77.1,48.00,96.00,144.00,55.00,35.00,13.00,39.00,70.00,384.00,744.30,746.50,40.00,0.00,0.00
1115052,2,20002528,1,2024,LaMelo Ball,CHA,PG,22,22,930.60,711,24,183.00,423.00,43.3,113.00,226.00,50.0,70.00,197.00,35.5,90.00,104.00,86.5,29.00,84.00,113.00,176.00,40.00,4.00,83.00,79.00,526.00,974.60,1026.25,-139.00,7.00,1.00
1115053,14,20003069,1,2024,Marcus Sasser,DET,PG,0,56,802.40,917,42,158.00,349.00,45.3,93.00,187.00,49.7,65.00,162.00,40.1,37.00,43.00,86.0,7.00,85.00,92.00,168.00,32.00,8.00,58.00,81.00,418.00,842.40,870.00,-130.00,1.00,0.00
1115054,2,20002671,1,2024,James Bouknight,CHA,SG,0,14,71.80,80,54,18.00,41.00,43.9,5.00,11.00,45.5,13.00,30.00,43.3,1.00,2.00,50.0,1.00,8.00,9.00,6.00,1.00,1.00,2.00,3.00,50.00,73.80,79.75,-11.00,0.00,0.00
1115055,4,20000656,1,2024,Patty Mills,MIA,PG,0,22,142.90,245,30,28.00,71.00,39.4,11.00,26.00,42.3,17.00,45.00,37.8,0.00,0.00,0,5.00,22.00,27.00,17.00,10.00,1.00,10.00,20.00,73.00,153.90,157.75,-16.00,0.00,0.00
1115056,25,20002279,1,2024,P.J. Washington,DAL,PF,30,58,1417.10,1724,36,288.00,646.00,44.6,187.00,326.00,57.4,101.00,320.00,31.6,82.00,115.00,71.3,69.00,239.00,308.00,115.00,54.00,45.00,82.00,137.00,759.00,1516.10,1527.00,-212.00,2.00,0.00
1115057,24,20003112,1,2024,Charles Bediako,SA,C,0,0,0.00,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1115058,10,20003006,1,2024,Javon Freeman-Liberty,TOR,SG,0,7,51.90,70,59,8.00,19.00,42.1,6.00,11.00,54.5,2.00,8.00,25.0,8.00,9.00,88.9,2.00,10.00,12.00,7.00,0.00,2.00,3.00,5.00,26.00,53.90,55.00,-14.00,0.00,0.00
1115059,11,20002674,1,2024,Ayo Dosunmu,CHI,PG,25,64,1288.30,1773,21,272.00,557.00,48.8,178.00,318.00,56.0,94.00,239.00,39.3,62.00,79.00,78.5,44.00,135.00,179.00,187.00,54.00,32.00,79.00,134.00,700.00,1374.30,1383.75,-139.00,0.00,0.00
1115060,24,20002010,1,2024,Devonte' Graham,SA,PG,0,14,100.10,114,49,14.00,35.00,40.0,5.00,10.00,50.0,9.00,25.00,36.0,6.00,8.00,75.0,2.00,16.00,18.00,19.00,4.00,1.00,3.00,6.00,43.00,105.10,107.00,36.00,0.00,0.00
1115061,8,20002697,1,2024,Day'Ron Sharpe,BKN,C,1,49,899.40,759,32,138.00,237.00,58.2,134.00,225.00,59.6,4.00,12.00,33.3,68.00,110.00,61.8,126.00,191.00,317.00,72.00,21.00,36.00,51.00,107.00,348.00,956.40,951.75,83.00,6.00,0.00
1115062,3,20002296,1,2024,Dylan Windler,ATL,SF,0,12,31.50,39,58,5.00,11.00,45.5,0.00,1.00,0,5.00,10.00,50.0,0.00,0.00,0,0.00,5.00,5.00,7.00,0.00,0.00,0.00,4.00,15.00,31.50,34.25,-1.00,0.00,0.00
1115063,1,20002651,1,2024,Corey Kispert,WAS,SF,5,63,1151.90,1464,52,282.00,585.00,48.2,149.00,227.00,65.6,133.00,358.00,37.2,90.00,117.00,76.9,22.00,140.00,162.00,111.00,27.00,11.00,72.00,103.00,787.00,1189.90,1262.50,-332.00,0.00,0.00
1115064,6,20001987,1,2024,Donte DiVincenzo,NY,SG,46,64,1558.10,1708,54,324.00,739.00,43.8,117.00,223.00,52.5,207.00,516.00,40.1,61.00,82.00,74.4,52.00,171.00,223.00,167.00,80.00,26.00,88.00,126.00,916.00,1664.10,1716.75,100.00,0.00,0.00
1115065,18,20000613,1,2024,Mike Muscala,OKC,C,6,40,347.30,528,18,50.00,143.00,35.0,22.00,51.00,43.1,28.00,92.00,30.4,17.00,24.00,70.8,32.00,77.00,109.00,33.00,8.00,12.00,18.00,46.00,145.00,367.30,375.75,-88.00,0.00,0.00
1115066,8,20002488,1,2024,Armoni Brooks,BKN,PG,0,10,72.10,104,2,15.00,46.00,32.6,4.00,14.00,28.6,11.00,32.00,34.4,1.00,2.00,50.0,7.00,11.00,18.00,5.00,1.00,1.00,3.00,3.00,42.00,74.10,80.00,28.00,0.00,0.00
1115067,9,20001672,1,2024,Jaylen Brown,BOS,SG,59,59,2124.60,1970,52,526.00,1053.00,50.0,406.00,709.00,57.3,120.00,344.00,34.9,179.00,254.00,70.5,70.00,258.00,328.00,220.00,64.00,29.00,136.00,157.00,1351.00,2217.60,2279.50,394.00,5.00,1.00
1115068,6,20002691,1,2024,Jericho Sims,NY,C,10,38,314.20,516,46,38.00,51.00,74.5,38.00,51.00,74.5,0.00,0.00,0,13.00,20.00,65.0,51.00,80.00,131.00,22.00,7.00,17.00,13.00,36.00,89.00,338.20,327.25,-34.00,0.00,0.00
1115069,9,20002551,1,2024,Payton Pritchard,BOS,PG,1,65,1059.20,1333,21,191.00,435.00,43.9,83.00,147.00,56.5,108.00,288.00,37.5,32.00,39.00,82.1,55.00,151.00,206.00,176.00,28.00,6.00,42.00,81.00,522.00,1093.20,1144.50,294.00,0.00,0.00
1115070,22,20002883,1,2024,Tari Eason,HOU,SF,0,22,519.10,480,2,88.00,189.00,46.6,70.00,139.00,50.4,18.00,50.00,36.0,21.00,33.00,63.6,46.00,107.00,153.00,27.00,31.00,19.00,20.00,51.00,215.00,569.10,550.25,88.00,3.00,0.00
1115071,8,20003046,1,2024,Noah Clowney,BKN,PF,0,9,62.00,81,58,11.00,18.00,61.1,10.00,14.00,71.4,1.00,4.00,25.0,6.00,6.00,100,6.00,9.00,15.00,8.00,2.00,1.00,3.00,6.00,29.00,65.00,64.75,-25.00,0.00,0.00
1115072,11,20001801,1,2024,Alex Caruso,CHI,SG,44,57,1294.00,1570,15,197.00,421.00,46.8,98.00,164.00,59.8,99.00,257.00,38.5,60.00,80.00,75.0,52.00,163.00,215.00,172.00,88.00,62.00,75.00,145.00,553.00,1444.00,1393.25,41.00,1.00,0.00
1115073,15,20000822,1,2024,Danilo Gallinari,MIL,PF,0,42,462.60,563,59,76.00,175.00,43.4,48.00,88.00,54.5,28.00,87.00,32.2,77.00,90.00,85.6,18.00,80.00,98.00,50.00,10.00,5.00,17.00,43.00,257.00,477.60,490.00,-86.00,0.00,0.00
1115074,19,20002150,1,2024,Duop Reath,POR,C,16,51,845.30,917,0,175.00,370.00,47.3,105.00,184.00,57.1,70.00,186.00,37.6,53.00,75.00,70.7,76.00,113.00,189.00,53.00,25.00,29.00,42.00,128.00,473.00,899.30,912.25,-113.00,1.00,0.00
1115075,6,20002545,1,2024,Precious Achiuwa,NY,PF,18,58,1199.50,1336,3,203.00,407.00,49.9,179.00,318.00,56.3,24.00,89.00,27.0,59.00,95.00,62.1,156.00,234.00,390.00,79.00,40.00,57.00,70.00,114.00,489.00,1296.50,1278.00,34.00,8.00,0.00
1115076,1,20001858,1,2024,Kyle Kuzma,WAS,PF,63,63,2301.50,2031,46,553.00,1196.00,46.2,410.00,771.00,53.2,143.00,425.00,33.6,170.00,218.00,78.0,61.00,354.00,415.00,263.00,32.00,46.00,166.00,136.00,1419.00,2379.50,2494.75,-521.00,12.00,0.00
1115077,9,20001406,1,2024,Kristaps Porzingis,BOS,C,46,46,1615.80,1370,14,315.00,606.00,52.0,225.00,366.00,61.5,90.00,240.00,37.5,220.00,256.00,85.9,75.00,249.00,324.00,90.00,29.00,84.00,74.00,126.00,940.00,1728.80,1727.50,368.00,9.00,0.00
1115078,12,20003066,1,2024,Emoni Bates,CLE,SF,0,11,51.20,87,55,9.00,32.00,28.1,3.00,8.00,37.5,6.00,24.00,25.0,1.00,4.00,25.0,1.00,10.00,11.00,6.00,1.00,2.00,2.00,5.00,25.00,54.20,55.75,-60.00,0.00,0.00
1115079,30,20002711,1,2024,Kessler Edwards,SAC,SF,0,41,126.50,194,9,22.00,54.00,40.7,10.00,21.00,47.6,12.00,33.00,36.4,4.00,6.00,66.7,5.00,25.00,30.00,9.00,5.00,4.00,1.00,18.00,60.00,135.50,134.50,-30.00,0.00,0.00
1115080,30,20001878,1,2024,Sasha Vezenkov,SAC,PF,0,35,356.70,439,41,74.00,165.00,44.8,36.00,65.00,55.4,38.00,100.00,38.0,10.00,13.00,76.9,30.00,56.00,86.00,15.00,16.00,7.00,11.00,35.00,196.00,379.70,385.50,2.00,0.00,0.00
1115081,21,20002588,1,2024,Lamar Stevens,MEM,SF,2,31,355.00,382,15,76.00,160.00,47.5,66.00,135.00,48.9,10.00,25.00,40.0,26.00,35.00,74.3,26.00,64.00,90.00,16.00,13.00,16.00,23.00,36.00,188.00,384.00,376.00,-10.00,0.00,0.00
1115082,22,20002213,1,2024,Jae'Sean Tate,HOU,SF,9,55,597.90,923,23,94.00,200.00,47.0,73.00,131.00,55.7,21.00,69.00,30.4,22.00,32.00,68.8,54.00,123.00,177.00,57.00,38.00,11.00,29.00,123.00,231.00,646.90,631.75,66.00,0.00,0.00
1115083,18,20002880,1,2024,Ousmane Dieng,OKC,SF,0,30,228.30,337,31,43.00,103.00,41.7,23.00,37.00,62.2,20.00,66.00,30.3,14.00,16.00,87.5,10.00,39.00,49.00,33.00,5.00,3.00,16.00,19.00,120.00,236.30,248.75,6.00,0.00,0.00
1115084,28,20002903,1,2024,Moussa Diabate,LAC,PF,0,11,73.80,64,13,10.00,19.00,52.6,10.00,19.00,52.6,0.00,0.00,0,9.00,14.00,64.3,15.00,9.00,24.00,4.00,5.00,1.00,2.00,4.00,29.00,79.80,76.00,-2.00,0.00,0.00
1115085,4,20001400,1,2024,Josh Richardson,MIA,SG,6,43,767.70,1102,43,154.00,347.00,44.4,88.00,157.00,56.1,66.00,190.00,34.7,51.00,54.00,94.4,18.00,103.00,121.00,105.00,24.00,14.00,36.00,76.00,425.00,805.70,824.75,-107.00,0.00,0.00
1115086,10,20002027,1,2024,Gary Trent Jr.,TOR,SG,29,59,1127.80,1613,27,270.00,643.00,42.0,125.00,282.00,44.3,145.00,361.00,40.2,43.00,61.00,70.5,19.00,125.00,144.00,88.00,58.00,9.00,39.00,74.00,728.00,1194.80,1228.50,-107.00,1.00,0.00
1115087,14,20003009,1,2024,Simone Fontecchio,DET,SF,41,64,1143.90,1574,48,238.00,520.00,45.8,111.00,201.00,55.2,127.00,319.00,39.8,52.00,63.00,82.5,61.00,171.00,232.00,99.00,43.00,21.00,66.00,105.00,655.00,1207.90,1252.00,-13.00,0.00,0.00
1115088,25,20001984,1,2024,Luka Doncic,DAL,PG,58,58,3473.50,2167,31,678.00,1373.00,49.4,451.00,773.00,58.3,227.00,600.00,37.8,408.00,518.00,78.8,45.00,475.00,520.00,571.00,83.00,33.00,230.00,119.00,1991.00,3589.50,3837.50,193.00,39.00,17.00
1115089,12,20001844,1,2024,Donovan Mitchell,CLE,SG,48,48,2162.10,1706,29,459.00,977.00,47.0,296.00,540.00,54.8,163.00,437.00,37.3,248.00,288.00,86.1,43.00,215.00,258.00,295.00,85.00,25.00,139.00,108.00,1329.00,2272.10,2335.00,359.00,6.00,0.00
1115090,21,20000516,1,2024,Derrick Rose,MEM,PG,7,24,351.00,399,19,76.00,165.00,46.1,61.00,124.00,49.2,15.00,41.00,36.6,24.00,27.00,88.9,7.00,38.00,45.00,78.00,8.00,2.00,31.00,21.00,191.00,361.00,376.25,-33.00,0.00,0.00
1115091,25,20000848,1,2024,Markieff Morris,DAL,PF,1,20,107.50,168,0,19.00,52.00,36.5,7.00,20.00,35.0,12.00,32.00,37.5,3.00,4.00,75.0,4.00,26.00,30.00,11.00,5.00,1.00,10.00,11.00,53.00,113.50,120.00,-43.00,0.00,0.00
1115092,3,20002531,1,2024,Onyeka Okongwu,ATL,C,8,53,1210.30,1366,46,214.00,351.00,61.0,192.00,286.00,67.1,22.00,65.00,33.8,92.00,115.00,80.0,143.00,226.00,369.00,71.00,23.00,59.00,45.00,158.00,542.00,1292.30,1274.25,4.00,8.00,0.00
1115093,25,20000539,1,2024,Dwight Powell,DAL,C,8,54,591.70,755,14,68.00,98.00,69.4,67.00,96.00,69.8,1.00,2.00,50.0,61.00,84.00,72.6,84.00,102.00,186.00,77.00,23.00,19.00,29.00,105.00,198.00,633.70,617.50,51.00,1.00,0.00
1115094,8,20002723,1,2024,Trendon Watford,BKN,PF,0,48,526.50,542,46,106.00,200.00,53.0,91.00,158.00,57.6,15.00,42.00,35.7,45.00,51.00,88.2,39.00,86.00,125.00,55.00,15.00,13.00,34.00,73.00,272.00,554.50,557.25,-9.00,0.00,0.00
1115095,14,20002554,1,2024,Malachi Flynn,DET,PG,0,54,461.50,608,14,77.00,193.00,39.9,41.00,87.00,47.1,36.00,106.00,34.0,28.00,37.00,75.7,13.00,67.00,80.00,89.00,22.00,6.00,42.00,51.00,218.00,489.50,504.50,-106.00,0.00,0.00
1115096,25,20003055,1,2024,Dereck Lively II,DAL,C,42,47,1060.70,1148,14,193.00,257.00,75.1,193.00,255.00,75.7,0.00,2.00,0,37.00,70.00,52.9,122.00,209.00,331.00,55.00,33.00,69.00,46.00,132.00,423.00,1162.70,1112.25,155.00,8.00,0.00
1115097,24,20002886,1,2024,Blake Wesley,SA,SG,1,45,468.60,601,51,75.00,146.00,51.4,70.00,112.00,62.5,5.00,34.00,14.7,34.00,52.00,65.4,12.00,46.00,58.00,124.00,22.00,7.00,34.00,67.00,189.00,497.60,491.00,-119.00,0.00,0.00
1115098,2,20003032,1,2024,Brandon Miller,CHA,SF,53,59,1581.50,1899,41,376.00,857.00,43.9,237.00,482.00,49.2,139.00,375.00,37.1,103.00,126.00,81.7,50.00,200.00,250.00,145.00,55.00,32.00,104.00,149.00,994.00,1668.50,1717.00,-363.00,1.00,0.00
1115099,5,20002036,1,2024,Moritz Wagner,ORL,C,1,64,1187.10,1165,29,267.00,449.00,59.5,238.00,357.00,66.7,29.00,92.00,31.5,143.00,178.00,80.3,98.00,190.00,288.00,77.00,31.00,18.00,78.00,134.00,706.00,1236.10,1259.50,45.00,3.00,0.00
1115100,29,20001913,1,2024,Royce O'Neale,PHO,PF,12,62,1224.80,1585,37,165.00,431.00,38.3,39.00,87.00,44.8,126.00,344.00,36.6,21.00,31.00,67.7,48.00,251.00,299.00,184.00,50.00,37.00,61.00,149.00,477.00,1311.80,1337.75,68.00,3.00,0.00
1115101,23,20002700,1,2024,Trey Murphy III,NO,SF,10,40,955.70,1086,11,186.00,421.00,44.2,72.00,116.00,62.1,114.00,305.00,37.4,70.00,91.00,76.9,25.00,141.00,166.00,75.00,33.00,21.00,20.00,51.00,556.00,1009.70,1031.00,228.00,0.00,0.00
1115102,7,20002577,1,2024,Kenyon Martin Jr.,PHI,SF,2,48,346.60,551,17,71.00,132.00,53.8,65.00,110.00,59.1,6.00,22.00,27.3,16.00,31.00,51.6,24.00,64.00,88.00,34.00,18.00,7.00,24.00,74.00,164.00,371.60,366.00,-36.00,0.00,0.00
1115103,3,20002268,1,2024,De'Andre Hunter,ATL,SF,24,41,918.10,1165,25,210.00,445.00,47.2,129.00,248.00,52.0,81.00,197.00,41.1,122.00,142.00,85.9,23.00,130.00,153.00,53.00,31.00,13.00,56.00,109.00,623.00,962.10,995.75,-33.00,1.00,0.00
1115104,25,20002677,1,2024,Greg Brown III,DAL,PF,0,6,35.80,39,44,5.00,11.00,45.5,4.00,8.00,50.0,1.00,3.00,33.3,4.00,9.00,44.4,3.00,6.00,9.00,4.00,0.00,4.00,4.00,5.00,15.00,39.80,38.75,-9.00,0.00,0.00
1115105,19,20001990,1,2024,Deandre Ayton,POR,C,43,43,1416.20,1376,28,305.00,529.00,57.7,305.00,528.00,57.8,0.00,1.00,0,47.00,57.00,82.5,136.00,340.00,476.00,72.00,45.00,33.00,76.00,93.00,657.00,1494.20,1514.00,-190.00,24.00,0.00
1115106,10,20003095,1,2024,Markquis Nowell,TOR,PG,0,1,9.40,3,31,0.00,1.00,0,0.00,1.00,0,0.00,0.00,0,2.00,2.00,100,2.00,0.00,2.00,2.00,1.00,0.00,0.00,0.00,2.00,10.40,9.50,4.00,0.00,0.00
1115107,13,20002537,1,2024,Tyrese Haliburton,IND,PG,53,54,2341.60,1744,32,403.00,836.00,48.2,249.00,420.00,59.3,154.00,416.00,37.0,156.00,182.00,85.7,30.00,178.00,208.00,614.00,56.00,36.00,129.00,53.00,1116.00,2433.60,2553.50,165.00,38.00,1.00
1115108,2,20003141,1,2024,Leaky Black,CHA,SF,3,22,139.60,217,48,17.00,39.00,43.6,10.00,24.00,41.7,7.00,15.00,46.7,9.00,14.00,64.3,8.00,30.00,38.00,18.00,5.00,6.00,5.00,15.00,50.00,150.60,147.50,-39.00,0.00,0.00
1115109,4,20002491,1,2024,Caleb Martin,MIA,PF,19,48,960.00,1305,38,187.00,414.00,45.2,122.00,252.00,48.4,65.00,162.00,40.1,60.00,77.00,77.9,58.00,162.00,220.00,98.00,33.00,20.00,56.00,103.00,499.00,1013.00,1034.50,32.00,2.00,0.00
1115110,14,20000679,1,2024,Evan Fournier,DET,SG,0,16,187.50,245,22,34.00,96.00,35.4,16.00,33.00,48.5,18.00,63.00,28.6,13.00,15.00,86.7,3.00,27.00,30.00,19.00,15.00,2.00,10.00,24.00,99.00,204.50,203.00,-56.00,0.00,0.00
1115111,23,20002600,1,2024,Naji Marshall,NO,SF,1,53,818.60,1007,20,136.00,296.00,45.9,89.00,174.00,51.1,47.00,122.00,38.5,65.00,82.00,79.3,48.00,145.00,193.00,108.00,38.00,11.00,57.00,73.00,384.00,867.60,880.25,146.00,0.00,0.00
1115112,28,20000742,1,2024,Paul George,LAC,SF,58,58,2073.10,1972,42,448.00,979.00,45.8,260.00,504.00,51.6,188.00,475.00,39.6,198.00,223.00,88.8,30.00,278.00,308.00,209.00,90.00,25.00,122.00,165.00,1282.00,2188.10,2245.00,384.00,1.00,0.00
1115113,16,20002285,1,2024,Nickeil Alexander-Walker,MIN,SG,18,66,1033.50,1543,51,182.00,416.00,43.8,83.00,158.00,52.5,99.00,258.00,38.4,42.00,53.00,79.2,30.00,105.00,135.00,169.00,53.00,35.00,63.00,119.00,505.00,1121.50,1121.25,200.00,0.00,0.00
1115114,19,20002975,1,2024,Justin Minaya,POR,SG,0,22,77.70,176,57,8.00,32.00,25.0,4.00,12.00,33.3,4.00,20.00,20.0,3.00,6.00,50.0,10.00,11.00,21.00,9.00,6.00,5.00,6.00,12.00,23.00,88.70,83.75,-31.00,0.00,0.00
1115115,3,20002657,1,2024,Jalen Johnson,ATL,PF,45,48,1609.30,1629,56,304.00,582.00,52.2,248.00,420.00,59.0,56.00,162.00,34.6,88.00,121.00,72.7,63.00,351.00,414.00,165.00,55.00,43.00,83.00,122.00,752.00,1707.30,1725.00,-62.00,17.00,0.00
1115116,30,20001993,1,2024,Kevin Huerter,SAC,SG,57,62,1245.90,1544,20,248.00,557.00,44.5,125.00,218.00,57.3,123.00,339.00,36.3,36.00,47.00,76.6,38.00,184.00,222.00,163.00,43.00,23.00,52.00,134.00,655.00,1311.90,1347.50,76.00,2.00,0.00
1115117,13,20002869,1,2024,Kendall Brown,IND,SG,0,8,15.40,28,27,3.00,6.00,50.0,3.00,5.00,60.0,0.00,1.00,0,4.00,6.00,66.7,2.00,0.00,2.00,2.00,0.00,0.00,0.00,4.00,10.00,15.40,15.50,-5.00,0.00,0.00
1115118,5,20001830,1,2024,Jonathan Isaac,ORL,PF,1,45,695.10,674,53,107.00,215.00,49.8,79.00,136.00,58.1,28.00,79.00,35.4,48.00,67.00,71.6,57.00,136.00,193.00,19.00,31.00,53.00,23.00,47.00,290.00,779.10,730.25,137.00,0.00,0.00
1115119,1,20001389,1,2024,Richaun Holmes,WAS,PF,3,33,331.90,382,19,57.00,99.00,57.6,56.00,98.00,57.1,1.00,1.00,100,22.00,32.00,68.8,47.00,70.00,117.00,19.00,8.00,13.00,16.00,52.00,137.00,352.90,349.25,-49.00,2.00,0.00
1115120,11,20000456,1,2024,DeMar DeRozan,CHI,SF,64,64,2449.20,2416,25,507.00,1067.00,47.5,445.00,882.00,50.5,62.00,185.00,33.5,419.00,485.00,86.4,37.00,239.00,276.00,338.00,68.00,37.00,94.00,136.00,1495.00,2554.20,2550.00,-94.00,6.00,0.00
1115121,6,20002033,1,2024,Shake Milton,NY,PG,0,44,390.80,559,12,75.00,188.00,39.9,58.00,125.00,46.4,17.00,63.00,27.0,40.00,49.00,81.6,14.00,55.00,69.00,56.00,18.00,6.00,31.00,48.00,207.00,414.80,418.25,-56.00,0.00,0.00
1115122,19,20001701,1,2024,Malcolm Brogdon,POR,SG,25,39,1121.60,1120,48,218.00,496.00,44.0,136.00,297.00,45.8,82.00,199.00,41.2,95.00,116.00,81.9,28.00,120.00,148.00,214.00,27.00,8.00,60.00,58.00,613.00,1156.60,1206.00,-81.00,4.00,0.00
1115123,16,20000659,1,2024,Kyle Anderson,MIN,SF,7,63,1138.40,1411,12,156.00,331.00,47.1,148.00,293.00,50.5,8.00,38.00,21.1,77.00,110.00,70.0,48.00,174.00,222.00,260.00,50.00,32.00,79.00,97.00,397.00,1220.40,1193.00,104.00,0.00,0.00
1115124,30,20001824,1,2024,De'Aaron Fox,SAC,PG,57,57,2422.00,2032,14,566.00,1195.00,47.4,410.00,766.00,53.5,156.00,429.00,36.4,249.00,346.00,72.0,52.00,193.00,245.00,320.00,108.00,23.00,151.00,148.00,1537.00,2553.00,2593.75,152.00,4.00,0.00
1115125,1,20003052,1,2024,Bilal Coulibaly,WAS,SG,13,61,1076.00,1650,57,180.00,414.00,43.5,117.00,235.00,49.8,63.00,179.00,35.2,84.00,119.00,70.6,52.00,193.00,245.00,104.00,54.00,48.00,85.00,133.00,507.00,1178.00,1163.75,-393.00,1.00,0.00
1115126,1,20002534,1,2024,Deni Avdija,WAS,SF,62,62,1730.80,1794,25,319.00,630.00,50.6,248.00,448.00,55.4,71.00,182.00,39.0,148.00,201.00,73.6,71.00,353.00,424.00,226.00,49.00,27.00,126.00,158.00,857.00,1806.80,1868.50,-311.00,12.00,0.00
1115127,3,20002597,1,2024,Trent Forrest,ATL,PG,0,27,180.90,268,19,23.00,61.00,37.7,21.00,54.00,38.9,2.00,7.00,28.6,11.00,14.00,78.6,6.00,26.00,32.00,53.00,7.00,1.00,12.00,22.00,59.00,188.90,189.50,-62.00,0.00,0.00
1115128,6,20002016,1,2024,Mitchell Robinson,NY,C,21,21,508.70,613,23,58.00,98.00,59.2,58.00,98.00,59.2,0.00,0.00,0,14.00,38.00,36.8,112.00,104.00,216.00,15.00,32.00,27.00,21.00,40.00,130.00,567.70,533.00,33.00,2.00,0.00
1115129,13,20003035,1,2024,Jarace Walker,IND,PF,0,25,230.80,257,9,36.00,89.00,40.4,18.00,43.00,41.9,18.00,46.00,39.1,8.00,9.00,88.9,11.00,38.00,49.00,28.00,13.00,9.00,12.00,23.00,98.00,252.80,248.25,17.00,0.00,0.00
1115130,24,20002703,1,2024,Charles Bassey,SA,C,0,19,220.70,205,19,29.00,40.00,72.5,29.00,39.00,74.4,0.00,1.00,0,5.00,6.00,83.3,23.00,53.00,76.00,21.00,8.00,17.00,15.00,31.00,63.00,245.70,232.00,-46.00,0.00,0.00
1115131,30,20000828,1,2024,JaVale McGee,SAC,C,0,40,356.90,315,9,74.00,117.00,63.2,73.00,112.00,65.2,1.00,5.00,20.0,25.00,43.00,58.1,37.00,75.00,112.00,15.00,10.00,19.00,32.00,45.00,174.00,385.90,379.00,1.00,0.00,0.00
1115132,18,20002056,1,2024,Kenrich Williams,OKC,PF,1,53,545.10,751,47,86.00,193.00,44.6,46.00,89.00,51.7,40.00,104.00,38.5,3.00,10.00,30.0,41.00,112.00,153.00,67.00,27.00,6.00,20.00,74.00,215.00,578.10,582.75,133.00,0.00,0.00
1115133,17,20002889,1,2024,Walker Kessler,UTA,C,18,53,1267.10,1231,58,195.00,303.00,64.4,191.00,284.00,67.3,4.00,19.00,21.1,46.00,81.00,56.8,140.00,258.00,398.00,47.00,26.00,140.00,53.00,110.00,440.00,1433.10,1326.00,-72.00,7.00,0.00
1115134,8,20001661,1,2024,Ben Simmons,BKN,PG,12,15,378.80,358,54,43.00,74.00,58.1,43.00,74.00,58.1,0.00,0.00,0,6.00,15.00,40.0,31.00,88.00,119.00,86.00,12.00,9.00,27.00,36.00,92.00,399.80,402.75,-38.00,3.00,0.00
1115135,5,20002282,1,2024,Goga Bitadze,ORL,C,33,53,886.50,907,26,118.00,194.00,60.8,116.00,182.00,63.7,2.00,12.00,16.7,52.00,79.00,65.8,103.00,167.00,270.00,75.00,30.00,70.00,40.00,102.00,290.00,986.50,928.50,68.00,5.00,0.00
